Date,Close,High,Low,Open,Volume
10/11/2017,1218.420044,1231.505449,1204.490419,1224.118527,17398000
10/12/2017,1234.882446,1239.103545,1216.520667,1222.852315,11104800
10/13/2017,1273.294556,1277.515655,1241.003147,1251.133785,16200000
10/16/2017,1254.932495,1276.037986,1253.666166,1273.927437,8533200
10/17/2017,1241.213867,1262.530412,1239.314373,1261.897247,7353200
10/18/2017,1244.379761,1246.0682,1232.349631,1241.213937,6841200
10/19/2017,1255.565552,1263.163528,1248.389685,1253.666058,5876000
10/20/2017,1251.133667,1254.299491,1235.937712,1243.535689,5265600
10/23/2017,1259.998047,1268.018135,1253.033234,1266.329695,5368000
10/24/2017,1281.736816,1282.158926,1251.344901,1253.877561,6022400
10/25/2017,1281.314331,1290.389692,1276.037958,1287.645978,9624000
10/26/2017,1292.922363,1300.731395,1280.470124,1287.434936,7355600
10/27/2017,1318.248901,1319.515231,1304.952443,1308.540376,8108000
10/30/2017,1307.274292,1325.002907,1300.520534,1324.580797,8143600
10/31/2017,1303.264282,1308.329601,1295.666304,1298.832128,4774800
11/1/2017,1323.103394,1330.701371,1312.339592,1314.872251,7264400
11/2/2017,1322.89209,1328.590572,1312.761455,1323.3142,8760400
11/3/2017,1322.89209,1322.89209,1322.89209,1322.89209,0
11/6/2017,1332.811768,1356.660973,1308.118343,1354.128314,11506000
11/7/2017,1333.867432,1335.555871,1300.731801,1320.148858,8642400
11/8/2017,1334.711182,1336.188566,1321.414723,1329.856919,5855600
11/9/2017,1303.053223,1336.610959,1278.570849,1331.12353,12561600
11/10/2017,1290.811768,1295.877085,1277.515309,1287.223834,10337200
11/13/2017,1279.203735,1293.344414,1277.304241,1288.068041,5595200
11/14/2017,1260.842041,1279.625928,1255.565668,1279.414873,9501200
11/15/2017,1239.947754,1255.143709,1236.992985,1251.76683,9013600
11/16/2017,1265.696289,1269.495277,1238.470206,1245.223963,7760800
11/17/2017,1257.043213,1274.138663,1252.188949,1273.716553,8617200
11/20/2017,1265.907471,1270.339624,1252.822065,1263.796921,4062000
11/21/2017,1281.103271,1287.857028,1266.751538,1268.017867,5065600
11/22/2017,1298.199097,1307.907625,1294.400107,1300.098591,5838000
11/23/2017,1298.199097,1298.199097,1298.199097,1298.199097,0
11/24/2017,1294.189087,1297.777021,1284.902668,1291.234317,3575200
11/27/2017,1292.078003,1309.806613,1289.545344,1308.540284,4108400
11/28/2017,1279.414917,1290.178718,1273.294324,1280.681247,5992800
11/29/2017,1277.726685,1289.545762,1276.460355,1284.058333,4485200
11/30/2017,1274.771729,1284.69131,1255.98784,1266.329532,11382800
12/1/2017,1302.631104,1310.651191,1284.058269,1291.445192,8070800
12/4/2017,1288.701294,1306.007797,1287.857074,1294.821886,4776800
12/5/2017,1289.967651,1299.043013,1279.203851,1286.590773,4321200
12/6/2017,1293.133545,1310.862159,1282.791853,1291.022996,8871600
12/7/2017,1329.012573,1336.188439,1301.786494,1304.530207,9696800
12/8/2017,1375.022949,1381.354597,1345.264202,1346.530532,19734000
12/11/2017,1365.94751,1370.801773,1344.419907,1369.957553,6054400
12/12/2017,1348.851929,1372.279024,1345.89716,1365.736321,6875200
12/13/2017,1340.40979,1363.836886,1331.756538,1357.716293,6615200
12/14/2017,1347.163452,1348.429782,1330.912225,1334.078048,6553600
12/15/2017,1333.867432,1347.37495,1325.003123,1338.510641,5108800
12/18/2017,1366.369507,1370.37955,1346.530345,1350.751443,6050400
12/19/2017,1359.404785,1369.324367,1358.982675,1361.937444,3504800
12/20/2017,1373.75647,1375.655964,1357.505241,1358.77157,6121600
12/21/2017,1371.857056,1390.00778,1356.450046,1380.932418,6058400
12/22/2017,1374.60083,1376.922434,1365.525468,1371.646061,3602800
12/25/2017,1376.922485,1383.676244,1373.756661,1377.13354,1603200
12/26/2017,1368.057983,1381.565498,1365.525324,1377.3444,2332800
12/27/2017,1384.309448,1385.997888,1364.681337,1365.736612,3644000
12/28/2017,1382.620728,1398.660901,1379.665959,1389.16343,5084400
12/29/2017,1379.032837,1387.263979,1373.545409,1384.520265,3065200
1/1/2018,1379.032837,1379.032837,1379.032837,1379.032837,0
1/2/2018,1379.032837,1379.032837,1379.032837,1379.032837,0
1/3/2018,1379.032837,1379.032837,1379.032837,1379.032837,0
1/4/2018,1422.932251,1423.354361,1390.429794,1392.962453,7747200
1/5/2018,1422.510132,1429.897054,1410.057892,1422.932242,8032000
1/8/2018,1422.510132,1422.510132,1422.510132,1422.510132,0
1/9/2018,1404.14856,1437.495241,1403.093285,1435.173637,8381600
1/10/2018,1406.89209,1413.856902,1400.560442,1403.515211,4287200
1/11/2018,1385.364502,1402.248896,1377.766525,1400.138346,6650800
1/12/2018,1391.907349,1401.826931,1385.364645,1386.630975,7382800
1/15/2018,1369.113403,1392.118392,1368.269184,1390.852062,6595600
1/16/2018,1371.012939,1375.445093,1359.193862,1372.068214,5692000
1/17/2018,1373.75647,1378.399678,1363.836889,1368.480097,6482800
1/18/2018,1378.821655,1400.349255,1372.067899,1394.861828,9901600
1/19/2018,1393.806641,1399.716178,1384.942334,1385.997609,5240000
1/22/2018,1376.500366,1384.098344,1370.590828,1383.676234,6132800
1/23/2018,1390.851807,1393.384465,1378.399567,1381.987501,5124000
1/24/2018,1383.464966,1393.806657,1377.344373,1382.620746,5138800
1/25/2018,1352.650635,1371.645573,1349.906922,1371.434518,6011600
1/26/2018,1305.163574,1322.259022,1295.877158,1310.439947,17657200
1/29/2018,1331.123291,1338.299158,1284.269102,1305.163538,12611200
1/30/2018,1323.314575,1336.399982,1307.063344,1324.36985,9670000
1/31/2018,1314.449951,1334.922277,1313.816786,1323.947422,8555600
2/1/2018,1317.826782,1326.268978,1311.495135,1321.414715,6009200
2/2/2018,1297.776978,1312.128715,1296.299593,1308.540781,8891600
2/5/2018,1285.535522,1297.143543,1276.460161,1280.259149,10072400
2/6/2018,1284.902222,1284.902222,1227.284234,1251.555548,17960800
2/7/2018,1271.39502,1323.314537,1270.761855,1319.937658,16377200
2/8/2018,1288.91272,1308.540832,1281.947906,1290.60116,9676800
2/9/2018,1260.631104,1268.229081,1230.872358,1236.992951,14710000
2/12/2018,1260.631104,1260.631104,1260.631104,1260.631104,0
2/13/2018,1261.26416,1282.158597,1253.033019,1273.29429,12687200
2/14/2018,1239.947754,1266.118566,1235.09349,1257.465314,9152400
2/15/2018,1256.62085,1264.640936,1245.43494,1254.299246,6981600
2/16/2018,1267.173584,1285.324305,1260.419827,1268.439913,7626800
2/19/2018,1272.661133,1279.625945,1266.54054,1271.394803,4992000
2/20/2018,1257.043213,1274.771828,1251.766839,1267.17385,5630000
2/21/2018,1265.485229,1279.203799,1259.364637,1262.741516,4877600
2/22/2018,1252.39978,1257.465098,1247.123408,1256.831933,6666800
2/23/2018,1263.796753,1267.173631,1253.032953,1255.143502,4772400
2/26/2018,1281.736816,1289.334795,1266.118749,1266.540859,8150800
2/27/2018,1311.917358,1312.761578,1289.967647,1291.656086,9642000
2/28/2018,1297.143677,1322.259215,1297.143677,1312.128578,8376400
3/1/2018,1274.560669,1287.435019,1266.751637,1286.801854,7650400
3/2/2018,1251.34436,1257.464952,1240.158452,1246.701153,9763200
3/5/2018,1209.344604,1240.791785,1204.912451,1234.882248,10494400
3/6/2018,1239.314575,1251.133652,1232.349762,1236.781916,6533200
3/7/2018,1216.731689,1229.60604,1214.62114,1224.118612,8469600
3/8/2018,1215.676392,1225.384918,1211.666348,1224.118589,5256800
3/9/2018,1208.289429,1236.359733,1203.224111,1217.153735,10934400
3/12/2018,1222.641113,1235.093353,1214.621027,1226.440102,4172800
3/13/2018,1209.555908,1210.822238,1196.048392,1202.38004,7387200
3/14/2018,1202.379761,1208.500353,1196.681278,1197.103388,5061600
3/15/2018,1213.565674,1217.997827,1197.947611,1203.012929,4082000
3/16/2018,1203.012939,1225.806869,1199.847116,1223.69632,5745600
3/19/2018,1202.591064,1211.877482,1190.983043,1192.671482,4296800
3/20/2018,1194.570923,1196.048307,1181.485517,1185.495561,5302400
3/21/2018,1194.570923,1194.570923,1194.570923,1194.570923,0
3/22/2018,1201.746704,1203.013034,1183.384926,1187.606025,6083600
3/23/2018,1173.887451,1190.56079,1170.932682,1176.209055,11662800
3/26/2018,1174.942871,1174.942871,1148.983113,1159.324805,6404400
3/27/2018,1213.776855,1215.465295,1189.716594,1190.771869,8431600
3/28/2018,1198.889038,1199.952449,1177.833509,1199.314402,7304400
3/29/2018,1212.926147,1224.623664,1204.20618,1220.15734,8022800
3/30/2018,1218.668457,1228.451834,1211.224583,1225.261602,4823200
4/2/2018,1226.112671,1241.638469,1221.220981,1227.814128,4548400
4/3/2018,1216.967041,1222.709458,1205.269525,1212.075352,5720800
4/4/2018,1236.746704,1243.977897,1227.388689,1229.090147,6718800
4/5/2018,1245.679077,1256.738547,1236.321065,1246.95517,6369600
4/6/2018,1245.679077,1260.354142,1242.91421,1251.421494,5825600
4/9/2018,1248.231567,1257.3769,1243.127196,1247.806203,4284400
4/10/2018,1248.231567,1259.716404,1234.194545,1239.086235,4627200
4/11/2018,1255.675293,1265.245989,1253.548472,1256.951386,5910400
4/12/2018,1249.507446,1253.973771,1232.492877,1246.317215,4463200
4/13/2018,1257.376587,1268.648738,1255.037084,1258.865362,5789200
4/16/2018,1250.783447,1254.611725,1243.764938,1254.399043,4320800
4/17/2018,1242.488892,1253.335679,1239.936706,1245.679123,3893200
4/18/2018,1249.507446,1252.272314,1238.022612,1242.488936,4702000
4/19/2018,1234.619751,1243.127036,1233.769022,1242.276308,6976400
4/20/2018,1222.28418,1239.29875,1220.795405,1224.411001,8466400
4/23/2018,1217.605103,1234.832354,1216.32901,1231.216758,5722400
4/24/2018,1238.447876,1240.787379,1219.944533,1226.963043,5062400
4/25/2018,1242.914307,1246.955267,1226.112419,1229.728015,4304000
4/26/2018,1242.701538,1246.529816,1236.959121,1242.063492,4108400
4/27/2018,1252.9104,1261.630368,1243.552387,1261.205003,7350800
4/30/2018,1252.9104,1252.9104,1252.9104,1252.9104,0
5/1/2018,1253.548584,1265.458784,1241.425702,1262.481234,4451200
5/2/2018,1249.507446,1256.100592,1246.742579,1254.611817,3423200
5/3/2018,1249.507446,1249.507446,1249.507446,1249.507446,0
5/4/2018,1249.507446,1249.507446,1249.507446,1249.507446,0
5/7/2018,1240.574829,1252.69771,1237.809961,1252.69771,5788400
5/8/2018,1239.724121,1242.914353,1226.325147,1240.149485,5606800
5/9/2018,1216.754517,1239.724188,1212.500874,1231.642266,7297200
5/10/2018,1199.102051,1219.732221,1194.848407,1217.818081,9437200
5/11/2018,1306.506226,1316.076921,1240.787452,1305.442815,21426400
5/14/2018,1303.741699,1312.036304,1295.872459,1297.999281,7396400
5/15/2018,1335.218384,1350.531497,1320.968681,1321.394046,12539600
5/16/2018,1313.099609,1330.752228,1312.036199,1327.98736,6432800
5/17/2018,1317.565552,1331.177206,1314.37532,1324.158697,5766800
5/18/2018,1356.911987,1361.16563,1339.897417,1344.576424,10668800
5/21/2018,1360.527344,1376.265819,1355.635656,1365.419032,7384400
5/22/2018,1356.699341,1367.120765,1349.68083,1366.908083,4248800
5/23/2018,1353.72168,1362.228964,1343.72562,1353.72168,5878000
5/24/2018,1328.837891,1354.147063,1319.479877,1351.594878,7658400
5/25/2018,1310.334473,1329.475862,1306.506195,1316.07689,7552800
5/28/2018,1336.706787,1337.344833,1316.501991,1316.501991,5510400
5/29/2018,1345.214478,1354.572491,1334.793053,1342.024246,5770800
5/30/2018,1312.036011,1338.408594,1304.166772,1327.136441,8224000
5/31/2018,1331.81543,1343.512946,1311.610628,1343.087582,8560800
6/1/2018,1334.792725,1348.404378,1323.307892,1347.553649,5212800
6/4/2018,1366.907837,1370.31075,1340.109893,1352.445454,6782800
6/5/2018,1365.419434,1373.501355,1357.975558,1372.863309,5283600
6/6/2018,1359.251587,1367.546191,1351.59503,1363.50523,5932000
6/7/2018,1356.061279,1380.732407,1355.210551,1371.799757,5274400
6/8/2018,1368.822021,1375.415167,1361.165466,1364.355697,8341600
6/11/2018,1369.459961,1374.777013,1361.803406,1372.650192,3164400
6/12/2018,1367.758667,1385.1986,1360.314793,1381.370322,6758400
6/13/2018,1375.202637,1381.795783,1367.54608,1367.971444,5728400
6/14/2018,1352.445557,1365.84453,1349.893371,1360.102113,5776800
6/15/2018,1367.120605,1371.58693,1357.124546,1365.419149,5028000
6/18/2018,1364.781006,1365.844416,1349.042531,1358.187861,4116000
6/19/2018,1351.38208,1376.903932,1349.680623,1368.60933,6050400
6/20/2018,1342.875244,1359.039089,1328.412856,1351.382531,7970000
6/21/2018,1331.390137,1339.046693,1329.901362,1332.028183,5576800
6/22/2018,1344.36377,1345.001816,1323.52092,1324.371649,6499600
6/25/2018,1312.886597,1332.027986,1311.397822,1329.263118,5144400
6/26/2018,1303.528809,1312.67414,1298.211755,1302.890762,6520000
6/27/2018,1298.21167,1305.868226,1292.894617,1297.360941,4439200
6/28/2018,1299.913086,1315.013516,1298.211629,1300.125768,4700400
6/29/2018,1301.189087,1302.677862,1282.685744,1295.659352,5946800
7/2/2018,1286.301514,1312.674098,1284.387375,1293.745388,4697600
7/3/2018,1287.364868,1288.215597,1276.305398,1283.961954,5700400
7/4/2018,1291.618774,1300.338743,1284.812945,1287.577813,3823200
7/5/2018,1291.831299,1302.465406,1284.812788,1290.129842,3742400
7/6/2018,1304.592041,1315.013464,1297.573532,1307.144226,5932400
7/9/2018,1314.588135,1317.565684,1303.103301,1307.144261,3430000
7/10/2018,1329.901123,1337.557678,1320.543111,1325.009435,6069600
7/11/2018,1313.737305,1322.457271,1297.99883,1322.031906,4638400
7/12/2018,1329.263306,1335.005723,1309.271186,1310.334596,4498800
7/13/2018,1333.091553,1338.195924,1319.479897,1329.901321,5262000
7/16/2018,1333.091553,1333.091553,1333.091553,1333.091553,0
7/17/2018,1383.284302,1385.623805,1351.807353,1354.359538,11233200
7/18/2018,1401.575073,1408.168219,1391.366332,1397.321431,9088800
7/19/2018,1418.377075,1424.119493,1397.108863,1401.362505,8722800
7/20/2018,1420.503906,1435.391655,1410.295164,1423.90682,7835600
7/23/2018,1410.295166,1417.73904,1392.004503,1403.70202,5765200
7/24/2018,1416.250366,1427.947884,1413.485498,1424.119605,4266000
7/25/2018,1414.335815,1425.820648,1413.059723,1424.757237,3342400
7/26/2018,1434.540894,1454.533013,1432.414072,1446.23841,6143200
7/27/2018,1414.761353,1417.52622,1403.489201,1416.462809,5566400
7/30/2018,1408.806274,1413.910645,1400.724354,1409.657003,3152000
7/31/2018,1393.280396,1413.272512,1393.067713,1409.01887,7037600
8/1/2018,1402.000732,1415.187026,1398.8105,1404.340236,6309200
8/2/2018,1372.437866,1393.70608,1369.460316,1390.090484,7624400
8/3/2018,1489.838135,1549.389124,1477.077209,1531.311145,21159600
8/6/2018,1558.321899,1564.276999,1504.300641,1510.043058,14730400
8/7/2018,1589.586304,1633.398824,1574.911236,1599.157,18708800
8/8/2018,1571.720825,1594.903176,1569.381322,1582.354931,12014000
8/9/2018,1476.864624,1539.605849,1469.208068,1529.184425,32491200
8/10/2018,1501.535767,1538.542455,1495.155303,1533.01272,15899200
8/13/2018,1523.441895,1542.583284,1507.065373,1507.916101,13980000
8/14/2018,1601.49646,1601.49646,1551.090794,1555.344437,14664000
8/15/2018,1589.798828,1599.582206,1565.127702,1599.369523,12690000
8/16/2018,1617.873047,1619.574504,1576.612712,1580.228308,14080400
8/17/2018,1596.604736,1630.421195,1584.481855,1613.619307,13343600
8/20/2018,1585.119873,1591.925701,1553.642919,1563.213614,12034400
8/21/2018,1578.739502,1597.242848,1571.508309,1572.146356,12844400
8/22/2018,1624.678467,1626.592606,1593.839564,1619.148733,12144800
8/23/2018,1547.049438,1611.492108,1541.945069,1611.066744,18324400
8/24/2018,1533.012695,1546.198987,1513.445941,1538.117066,13229600
8/27/2018,1531.311401,1552.366933,1528.121169,1540.031369,8688000
8/28/2018,1552.57959,1571.082936,1536.62843,1541.732801,8048400
8/29/2018,1564.064209,1577.463182,1546.624276,1550.877918,6488400
8/30/2018,1539.180542,1565.127761,1534.501535,1548.751238,9172400
8/31/2018,1537.69165,1551.515987,1526.206816,1529.184366,7926400
9/3/2018,1542.583496,1548.751278,1520.464554,1520.677237,5184400
9/4/2018,1536.840698,1553.4299,1531.523646,1543.646525,5861600
9/5/2018,1553.217651,1571.508315,1534.076259,1535.13967,9250000
9/6/2018,1536.628296,1558.534554,1533.438064,1541.945349,6697600
9/7/2018,1508.129028,1542.796217,1502.386611,1541.094759,9178800
9/10/2018,1520.251831,1529.397162,1496.431433,1497.920208,6872800
9/11/2018,1506.640381,1513.44621,1483.458026,1499.409188,6924800
9/12/2018,1506.853027,1517.912499,1500.259881,1502.812067,5927600
9/13/2018,1505.576782,1522.37867,1491.114398,1504.726054,6937200
9/14/2018,1466.443359,1506.852966,1458.148756,1488.987666,18347200
9/17/2018,1466.443359,1466.443359,1466.443359,1466.443359,0
9/18/2018,1510.043091,1527.057661,1474.525176,1477.92809,9562800
9/19/2018,1510.255859,1537.691855,1510.255859,1535.565034,6530000
9/20/2018,1497.707397,1530.673124,1494.94253,1521.315111,8078400
9/21/2018,1511.319092,1516.848827,1488.774788,1497.920119,7303200
9/24/2018,1511.319092,1511.319092,1511.319092,1511.319092,0
9/25/2018,1464.316528,1502.811996,1454.53315,1499.834446,13652000
9/26/2018,1406.581909,1452.127964,1405.726584,1432.241658,23353600
9/27/2018,1418.128906,1442.50567,1414.279944,1414.279944,12480800
9/28/2018,1391.61377,1426.468263,1375.576426,1411.286244,16316400
10/1/2018,1385.626465,1398.242508,1376.431721,1377.714709,8599200
10/2/2018,1393.752319,1416.846098,1386.268224,1392.469332,10857200
10/3/2018,1374.934937,1389.475462,1369.161493,1387.55098,8490000
10/4/2018,1366.167847,1381.563697,1355.048622,1381.136034,9967600
10/5/2018,1325.753784,1352.910354,1325.753784,1348.633729,13144400
10/8/2018,1325.753784,1325.753784,1325.753784,1325.753784,0
10/9/2018,1298.169556,1309.930275,1289.616305,1300.735531,11985600
10/10/2018,1278.069214,1305.225779,1274.220252,1300.307661,10198800
10/11/2018,1257.541504,1261.176635,1228.246624,1232.523249,14296800
10/12/2018,1262.245728,1271.868133,1252.19566,1257.755272,11321200
10/15/2018,1234.875366,1258.824464,1232.523223,1253.692515,10363600
10/16/2018,1256.0448,1264.811881,1241.718106,1255.403306,8638800
10/17/2018,1242.359741,1269.730145,1236.372465,1264.812026,9380800
10/18/2018,1235.303223,1254.761868,1228.460622,1248.774592,7225600
10/19/2018,1219.693237,1223.114537,1205.366546,1218.196419,7364000
10/22/2018,1214.989136,1227.605179,1196.599649,1219.693423,8626800
10/23/2018,1197.454956,1212.423143,1193.178331,1209.215674,7318400
10/24/2018,1190.826538,1205.367067,1181.417961,1201.731935,7215600
10/25/2018,1152.978027,1180.134594,1149.129065,1170.298358,8822000
10/26/2018,1192.536865,1217.34129,1181.845303,1187.832578,17943600
10/29/2018,1160.248291,1208.146488,1159.606797,1195.744276,9454000
10/30/2018,1184.19751,1187.832641,1147.632365,1155.757952,17508800
10/31/2018,1208.146362,1208.146362,1182.058954,1195.316489,8737200
11/1/2018,1206.650024,1225.894841,1182.91475,1225.894841,9265600
11/2/2018,1176.285645,1179.920776,1081.130743,1099.734061,17514000
11/5/2018,1137.368408,1170.512252,1134.802433,1168.801602,6554400
11/6/2018,1177.141113,1181.845401,1142.500448,1143.997267,7546400
11/7/2018,1171.367432,1205.794258,1166.663145,1181.845161,9901200
11/8/2018,1148.273682,1197.454864,1145.493876,1180.776028,8599600
11/9/2018,1176.499512,1179.493149,1150.839762,1150.839762,8003200
11/12/2018,1160.034546,1174.788902,1151.695127,1163.669677,3730400
11/13/2018,1118.765015,1141.644957,1108.714947,1135.443851,7174000
11/14/2018,1149.12915,1152.55045,1124.538556,1124.966219,6326800
11/15/2018,1143.141846,1151.908927,1133.733271,1143.569508,4659600
11/16/2018,1138.010132,1154.047479,1130.526037,1145.494227,4566000
11/19/2018,1141.217407,1145.921695,1125.821557,1126.035388,4424800
11/20/2018,1139.720825,1149.557065,1125.607959,1127.31861,4156000
11/21/2018,1127.959595,1130.525569,1112.349917,1115.557385,4292800
11/22/2018,1142.928101,1146.13557,1121.758806,1125.607768,4512000
11/23/2018,1142.928101,1142.928101,1142.928101,1142.928101,0
11/26/2018,1163.883545,1165.380364,1144.638732,1149.129188,7169200
11/27/2018,1162.814331,1177.141025,1154.04725,1171.795244,5362400
11/28/2018,1128.601074,1160.461923,1123.469125,1160.461923,8392000
11/29/2018,1172.008911,1176.927029,1116.412794,1118.764938,11508400
11/30/2018,1209.21582,1220.762709,1176.285805,1180.348599,12312400
12/3/2018,1209.21582,1240.649017,1198.310426,1235.944729,10981600
12/4/2018,1206.863525,1244.711655,1206.222032,1237.655224,8789600
12/5/2018,1188.046387,1219.265748,1178.637812,1198.524118,8786400
12/6/2018,1157.682373,1185.266604,1149.770617,1179.279329,8196000
12/7/2018,1190.612427,1197.027364,1163.455857,1186.977295,7075200
12/10/2018,1158.965576,1169.229478,1142.500567,1161.103889,5346800
12/11/2018,1137.368408,1156.185558,1116.199115,1154.474908,8194000
12/12/2018,1171.153687,1173.078168,1132.236401,1139.720495,7521600
12/13/2018,1183.983765,1194.675328,1169.229407,1190.398703,5550000
12/14/2018,1158.323853,1192.964514,1157.682359,1172.222883,8693200
12/17/2018,1173.078247,1183.128316,1151.695122,1151.695122,5530800
12/18/2018,1189.329346,1197.882595,1157.040829,1162.172778,6948400
12/19/2018,1218.624268,1229.101999,1193.392181,1204.511405,11013600
12/20/2018,1221.831543,1245.780639,1210.498489,1213.919788,14151600
12/21/2018,1189.970825,1218.624211,1183.128226,1207.504987,13937200
12/24/2018,1189.970825,1189.970825,1189.970825,1189.970825,0
12/25/2018,1127.318359,1168.587791,1122.827903,1159.606878,8548400
12/26/2018,1143.56958,1157.468612,1114.488529,1137.582305,8850400
12/27/2018,1189.329346,1200.44857,1166.663234,1176.071809,9302800
12/28/2018,1190.398438,1201.089999,1180.989864,1182.700513,5507200
12/31/2018,1190.398438,1190.398438,1190.398438,1190.398438,0
1/4/2019,1120.689453,1153.191799,1103.155293,1147.632188,12630800
1/7/2019,1177.141113,1209.001972,1165.808056,1165.808056,11089200
1/8/2019,1205.794556,1212.209494,1185.694416,1187.618897,7292000
1/9/2019,1201.090088,1214.989119,1185.90807,1212.423144,7136000
1/10/2019,1212.423218,1230.385043,1205.366786,1215.844518,9083200
1/11/2019,1213.706177,1223.114752,1201.517795,1215.202996,7030000
1/15/2019,1203.869995,1207.291295,1177.141088,1192.323107,6532400
1/16/2019,1211.140381,1213.064862,1182.273158,1192.750891,4743600
1/17/2019,1223.11499,1234.875711,1219.69369,1223.328822,6250400
1/18/2019,1242.14563,1245.56693,1227.177444,1235.30303,7876400
1/21/2019,1269.516235,1279.993967,1253.47889,1258.824672,8567200
1/22/2019,1250.271118,1274.434046,1238.510401,1261.390341,5777200
1/23/2019,1244.925537,1257.541581,1241.290406,1247.919175,5113600
1/24/2019,1250.699097,1251.768253,1208.360505,1208.360505,6064400
1/25/2019,1260.107544,1266.522481,1243.001044,1243.214875,6268000
1/28/2019,1217.98291,1232.309605,1205.153034,1214.56161,11600000
1/29/2019,1225.252686,1226.10801,1207.93236,1210.498334,6138000
1/30/2019,1196.813599,1217.127569,1192.109311,1212.423281,6782800
1/31/2019,1213.278442,1229.315785,1206.649674,1219.051886,5458800
2/1/2019,1226.322144,1228.032793,1203.869864,1208.146488,4360000
2/4/2019,1221.831543,1232.095441,1212.209138,1223.542193,5710800
2/5/2019,1230.385254,1237.869349,1220.549014,1237.441687,4709600
2/6/2019,1177.141113,1213.492428,1173.505982,1197.455083,11980000
2/7/2019,1144.21106,1161.745223,1130.312028,1155.757947,9376000
2/8/2019,1162.814331,1185.694275,1133.947112,1137.582244,10670800
2/12/2019,1201.090088,1201.731582,1159.392996,1160.462152,7909600
2/13/2019,1195.316406,1205.366473,1195.316406,1203.869654,5730400
2/14/2019,1199.379395,1210.284787,1192.750626,1202.586863,6365600
2/15/2019,1203.656128,1210.712559,1193.178396,1196.385865,5059600
2/18/2019,1226.963745,1234.234008,1209.215751,1215.416857,5482400
2/19/2019,1227.391479,1228.032973,1210.498809,1220.335048,3832400
2/20/2019,1235.516846,1237.013664,1227.177428,1234.020027,3468800
2/21/2019,1219.907349,1230.38508,1212.209423,1229.315924,6122400
2/22/2019,1227.605225,1231.454187,1211.140218,1211.140218,3141600
2/25/2019,1237.65564,1249.844024,1236.15882,1240.221615,5073200
2/26/2019,1236.372314,1244.07024,1233.592508,1237.655302,4314000
2/27/2019,1235.516846,1238.296652,1208.574111,1225.466778,7614000
2/28/2019,1219.051758,1224.825201,1208.787859,1222.686888,9460400
3/1/2019,1224.825439,1238.724471,1221.617971,1229.95739,8877600
3/4/2019,1177.354858,1218.838121,1168.587777,1218.838121,15336800
3/5/2019,1141.43103,1155.543891,1129.02882,1153.191747,13410000
3/6/2019,1146.563232,1149.343039,1126.890756,1131.808875,9468000
3/7/2019,1142.928101,1145.707907,1133.519525,1140.148294,9750400
3/8/2019,1113.633057,1135.01618,1111.922407,1129.670399,9580400
3/11/2019,1117.054443,1121.331068,1105.721387,1106.14905,3258000
3/12/2019,1112.564087,1121.758831,1105.079993,1121.331169,6974800
3/13/2019,1095.243652,1112.563983,1088.401052,1097.381965,5858800
3/14/2019,1092.25,1109.142668,1087.545713,1101.658575,4018400
3/15/2019,1102.941406,1108.287187,1091.394521,1092.463677,8845200
3/18/2019,1095.030029,1107.004581,1094.816198,1103.36945,2590000
3/19/2019,1073.432739,1082.413651,1071.080596,1078.350857,5261600
3/20/2019,1049.697632,1061.886013,1048.200813,1053.118932,12716800
3/22/2019,1086.262695,1088.401008,1060.816778,1064.66574,13179200
3/25/2019,1065.307251,1070.011538,1056.754001,1066.80407,4900400
3/26/2019,1081.55835,1083.910493,1073.432763,1076.640231,4008800
3/27/2019,1081.34314,1088.236164,1072.942267,1081.558547,4932400
3/28/2019,1067.126343,1080.050764,1066.480122,1076.173437,3378000
3/29/2019,1055.063477,1082.204758,1052.478593,1078.112025,7082000
4/1/2019,1058.940796,1066.049227,1057.432947,1060.233238,4414000
4/2/2019,1067.341675,1074.450106,1064.11057,1068.634117,5004400
4/3/2019,1060.66394,1067.772371,1045.370045,1057.648243,7100800
4/4/2019,1084.574219,1093.621313,1061.956484,1065.402996,8047600
4/5/2019,1081.989136,1095.12896,1078.327218,1094.267332,7324000
4/8/2019,1076.173218,1081.773799,1065.618276,1081.342985,4283600
4/9/2019,1073.803467,1083.496778,1070.572363,1076.172943,2462400
4/10/2019,1068.418457,1071.218747,1064.756539,1066.479795,1600800
4/11/2019,1073.588379,1074.880821,1064.541286,1066.264542,2674800
4/12/2019,1066.049316,1070.572864,1052.04786,1070.14205,7344800
4/15/2019,1041.277466,1043.000722,973.855073,975.5783291,26726000
4/16/2019,1038.477051,1048.385772,1022.321527,1026.198853,9169200
4/17/2019,1080.481445,1086.728248,1037.830862,1047.093362,15616400
4/18/2019,1114.085205,1121.409044,1089.528803,1092.759908,14581200
4/19/2019,1113.654053,1119.039227,1091.036321,1115.161902,9602400
4/22/2019,1110.422852,1117.746688,1099.652504,1111.284479,3861200
4/23/2019,1114.946533,1117.100603,1107.622696,1116.023568,5084400
4/24/2019,1108.915161,1122.701208,1106.976498,1120.116324,10245200
4/25/2019,1112.14624,1119.470078,1108.268915,1108.699729,4577600
4/26/2019,1091.036255,1102.02201,1076.173175,1100.729568,10182000
5/7/2019,1085.651123,1103.960715,1077.465658,1085.86653,7549200
5/8/2019,1058.51001,1082.420187,1053.340242,1073.157686,7406400
5/9/2019,1060.44873,1062.387394,1047.308903,1059.587102,7361200
